ProductId,Area Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Product Name,Product Line,Product Type,Type,Market Size,Market,State,,,
11,435,1/1/2013,20,40,0,60,37,261,53,34,-16,101,66,Darjeeling,Leaves,Tea,Regular,Small Market,West,Utah,,,
12,801,1/1/2013,20,30,10,50,35,196,47,11,14,92,40,Earl Grey,Leaves,Tea,Regular,Small Market,West,Utah,,,
13,435,1/1/2013,10,30,10,40,29,169,36,11,-14,73,47,Green Tea,Leaves,Tea,Regular,Small Market,West,Utah,,,
6,435,1/1/2013,40,70,50,110,50,821,73,14,73,138,27,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Utah,,,
1,801,1/1/2013,90,120,80,210,78,965,92,24,73,190,47,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,,,
2,435,1/1/2013,60,100,70,160,55,312,75,18,47,145,47,Columbian,Beans,Coffee,Regular,Small Market,West,Utah,,,
3,801,1/1/2013,100,130,70,230,85,494,105,32,61,213,69,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,,,
4,435,1/1/2013,40,60,40,100,46,777,68,12,69,128,25,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Utah,,,
5,435,1/1/2013,40,60,40,100,49,623,63,16,53,125,30,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,,,
8,650,1/1/2013,80,120,100,200,95,821,139,26,159,262,39,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
9,530,1/1/2013,170,220,160,390,207,965,245,64,249,506,89,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
10,650,1/1/2013,70,90,60,160,83,623,107,27,104,213,42,Mint,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
11,562,1/1/2013,50,90,80,140,89,777,130,24,146,245,38,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,,,
12,707,1/1/2013,30,60,60,90,54,456,80,15,84,150,27,Earl Grey,Leaves,Tea,Regular,Major Market,West,California,,,
13,650,1/1/2013,40,80,50,120,72,558,108,23,84,201,57,Green Tea,Leaves,Tea,Regular,Major Market,West,California,,,
6,951,1/1/2013,220,300,200,520,234,"1,310",312,77,316,611,114,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,,,
1,209,1/1/2013,110,70,30,180,95,608,50,30,-3,162,55,Amaretto,Beans,Coffee,Regular,Major Market,West,California,,,
2,949,1/1/2013,340,500,370,840,271,"2,101",407,94,408,759,152,Columbian,Beans,Coffee,Regular,Major Market,West,California,,,
3,310,1/1/2013,180,-40,-120,140,144,862,-26,47,-182,132,96,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,,,
4,323,1/1/2013,210,220,150,430,228,"1,459",228,63,218,510,92,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,,,
5,530,1/1/2013,100,140,20,240,105,725,145,95,26,280,134,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,,,
8,775,1/1/2013,90,130,30,220,105,725,145,95,25,280,135,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
9,775,1/1/2013,120,180,120,300,144,862,201,47,173,386,94,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
10,775,1/1/2013,80,120,90,200,95,608,139,30,134,262,56,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
11,702,1/1/2013,150,220,150,370,234,"1,310",312,77,316,611,114,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,,,
12,775,1/1/2013,150,160,100,310,228,"1,459",228,63,220,510,91,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,,,
13,775,1/1/2013,160,-160,-240,0,245,"1,419",-245,93,-552,19,132,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,,,
6,702,1/1/2013,10,30,20,40,17,777,26,4,17,48,16,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Nevada,,,
2,775,1/1/2013,40,50,10,90,34,197,42,12,-5,85,47,Columbian,Beans,Coffee,Regular,Small Market,West,Nevada,,,
3,702,1/1/2013,30,40,20,70,28,965,34,8,6,69,32,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Nevada,,,
4,702,1/1/2013,10,30,20,40,17,777,26,4,17,48,16,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Nevada,,,
5,775,1/1/2013,10,30,20,40,18,821,27,5,16,50,18,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,,,
8,503,1/1/2013,30,40,40,70,36,777,54,10,51,101,22,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,,,
9,503,1/1/2013,30,50,30,80,44,623,56,14,45,112,28,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,,,
11,541,1/1/2013,20,30,30,50,32,456,48,8,44,90,21,Darjeeling,Leaves,Tea,Regular,Small Market,West,Oregon,,,
12,503,1/1/2013,50,90,60,140,84,651,126,27,106,235,61,Earl Grey,Leaves,Tea,Regular,Small Market,West,Oregon,,,
13,541,1/1/2013,50,80,50,130,84,500,116,26,104,224,51,Green Tea,Leaves,Tea,Regular,Small Market,West,Oregon,,,
6,971,1/1/2013,160,160,100,320,170,"1,091",171,47,154,382,76,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,,,
1,503,1/1/2013,70,110,40,180,63,435,87,57,2,168,90,Amaretto,Beans,Coffee,Regular,Small Market,West,Oregon,,,
2,503,1/1/2013,80,120,60,200,67,400,93,22,44,179,68,Columbian,Beans,Coffee,Regular,Small Market,West,Oregon,,,
3,971,1/1/2013,70,100,70,170,57,364,83,18,65,157,43,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Oregon,,,
4,503,1/1/2013,50,70,20,120,58,338,72,22,25,145,59,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Oregon,,,
5,503,1/1/2013,50,80,50,130,60,336,80,19,51,157,49,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Oregon,,,
8,509,1/1/2013,100,170,120,270,124,961,186,40,179,347,75,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,,,
9,360,1/1/2013,20,50,50,70,34,777,51,9,47,95,22,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,,,
11,253,1/1/2013,40,80,50,120,67,400,113,20,109,201,45,Darjeeling,Leaves,Tea,Regular,Small Market,West,Washington,,,
12,206,1/1/2013,40,60,40,100,61,390,89,19,75,168,43,Earl Grey,Leaves,Tea,Regular,Small Market,West,Washington,,,
13,425,1/1/2013,40,80,20,120,75,522,105,68,12,201,102,Green Tea,Leaves,Tea,Regular,Small Market,West,Washington,,,
4,206,1/1/2013,40,60,40,100,48,623,62,15,55,123,28,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Washington,,,
5,206,1/1/2013,50,60,20,110,54,312,66,20,20,134,56,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Washington,,,
6,425,1/1/2013,60,80,60,140,69,965,81,21,61,168,44,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,,,
2,206,1/1/2013,60,100,70,160,53,338,77,16,59,145,41,Columbian,Beans,Coffee,Regular,Small Market,West,Washington,,,
3,509,1/1/2013,90,140,60,230,79,551,111,72,14,213,107,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,,,
8,970,1/2/2013,140,150,100,290,170,"1,073",170,47,147,362,71,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
9,970,1/2/2013,40,70,10,110,54,427,75,49,-4,137,78,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
10,719,1/2/2013,50,70,40,120,60,329,80,19,49,149,47,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
11,970,1/2/2013,50,60,10,110,59,331,73,22,27,141,55,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
12,970,1/2/2013,50,60,30,110,62,958,74,19,50,145,40,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
13,970,1/2/2013,30,50,30,80,44,618,56,14,45,107,26,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
5,303,1/2/2013,80,140,110,220,77,449,112,21,119,201,32,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,,,
6,970,1/2/2013,80,140,90,220,75,549,114,24,88,201,55,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,,,
1,720,1/2/2013,100,150,120,250,99,766,144,27,156,259,39,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
2,303,1/2/2013,80,110,80,190,83,613,107,27,101,202,39,Columbian,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
3,303,1/2/2013,100,140,110,240,95,809,137,26,147,247,38,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,,,
8,630,1/2/2013,80,130,110,210,99,766,144,27,156,259,39,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
9,773,1/2/2013,70,90,60,160,83,613,107,27,101,202,39,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
10,815,1/2/2013,80,120,100,200,95,809,137,26,147,247,38,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
11,708,1/2/2013,60,100,80,160,77,449,112,21,117,201,33,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
12,708,1/2/2013,60,100,50,160,75,549,114,24,88,201,55,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
5,815,1/2/2013,270,370,260,640,234,"1,282",311,77,298,581,110,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,,,
6,630,1/2/2013,260,270,180,530,228,"1,436",229,63,211,487,87,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,,,
2,312,1/2/2013,150,220,140,370,148,844,206,48,171,377,91,Columbian,Beans,Coffee,Regular,Major Market,Central,Illinois,,,
3,773,1/2/2013,110,150,100,260,104,596,150,33,141,271,55,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,,,
8,563,1/2/2013,200,270,190,470,234,"1,282",311,77,298,581,110,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
9,712,1/2/2013,80,140,110,220,104,596,150,33,141,271,55,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
11,641,1/2/2013,190,210,140,400,228,"1,436",229,63,209,487,88,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
12,641,1/2/2013,200,260,150,460,240,"1,391",294,91,251,569,125,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
5,712,1/2/2013,20,30,20,50,19,774,28,5,16,50,17,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Iowa,,,
6,319,1/2/2013,0,50,40,50,0,774,43,0,47,46,11,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Iowa,,,
1,319,1/2/2013,10,30,20,40,18,818,27,5,15,48,17,Amaretto,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
2,641,1/2/2013,20,40,20,60,28,961,35,8,9,67,29,Columbian,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
3,641,1/2/2013,20,30,20,50,23,620,31,7,18,58,19,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,,,
8,573,1/2/2013,30,60,10,90,43,256,61,39,-12,111,69,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,,,
9,573,1/2/2013,70,10,-20,80,84,625,18,26,-47,109,50,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,,,
11,417,1/2/2013,30,40,10,70,35,191,47,11,13,87,38,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
12,573,1/2/2013,20,30,-10,50,30,165,38,11,-10,72,45,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
13,573,1/2/2013,20,40,0,60,33,193,41,12,-6,79,45,Green Tea,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
5,314,1/2/2013,50,90,70,140,50,814,73,14,71,131,25,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,,,
6,636,1/2/2013,40,80,60,120,42,771,61,11,56,110,23,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Missouri,,,
2,573,1/2/2013,90,110,50,200,86,484,107,32,62,206,65,Columbian,Beans,Coffee,Regular,Small Market,Central,Missouri,,,
3,636,1/2/2013,70,100,60,170,75,956,90,23,68,176,44,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Missouri,,,
8,419,1/2/2013,10,30,30,40,22,452,34,6,25,60,17,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Ohio,,,
9,513,1/2/2013,20,50,50,70,32,817,48,8,42,85,20,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Ohio,,,
11,614,1/2/2013,60,110,60,170,80,640,120,26,92,213,58,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,,,
12,740,1/2/2013,70,110,70,180,86,490,120,26,105,220,49,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,,,
5,513,1/2/2013,190,210,140,400,170,"1,073",170,47,145,362,72,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,,,
6,513,1/2/2013,60,90,40,150,59,331,73,22,27,141,55,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Ohio,,,
1,330,1/2/2013,60,80,50,140,60,329,80,19,49,149,47,Amaretto,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
2,330,1/2/2013,50,80,50,130,52,357,76,16,56,136,38,Columbian,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
3,513,1/2/2013,50,80,20,130,54,427,75,49,-4,137,78,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Ohio,,,
8,715,1/2/2013,50,100,80,150,65,372,109,20,98,185,43,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
9,920,1/2/2013,40,60,50,100,47,772,68,13,64,123,25,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
11,715,1/2/2013,40,80,50,120,56,382,81,17,61,146,40,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
12,920,1/2/2013,50,80,10,130,65,513,90,58,4,165,87,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
5,262,1/2/2013,80,100,60,180,70,957,84,21,62,164,42,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,,,
6,715,1/2/2013,50,70,50,120,48,617,62,15,52,117,27,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Wisconsin,,,
1,715,1/2/2013,50,70,30,120,53,306,65,20,18,126,53,Amaretto,Beans,Coffee,Regular,Small Market,Central,Wisconsin,,,
2,715,1/2/2013,90,140,40,230,92,541,128,83,22,234,113,Columbian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,,,
3,262,1/2/2013,80,100,60,180,77,423,103,25,74,192,53,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,,,
9,475,1/2/2013,60,90,50,150,86,484,107,32,61,206,66,Lemon,Leaves,Herbal Tea,Decaf,Small Market,East,Connecticut,,,
10,203,1/2/2013,50,70,50,120,75,956,90,23,68,176,44,Mint,Leaves,Herbal Tea,Decaf,Small Market,East,Connecticut,,,
11,475,1/2/2013,50,80,60,130,50,814,73,14,71,131,25,Darjeeling,Leaves,Tea,Regular,Small Market,East,Connecticut,,,
13,959,1/2/2013,20,50,40,70,27,772,39,7,31,70,18,Green Tea,Leaves,Tea,Regular,Small Market,East,Connecticut,,,
5,203,1/2/2013,60,90,20,150,65,513,90,58,4,165,87,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,Connecticut,,,
6,959,1/2/2013,50,70,40,120,55,305,75,18,43,139,46,Decaf Espresso,Beans,Espresso,Decaf,Small Market,East,Connecticut,,,
2,860,1/2/2013,120,180,130,300,130,945,195,42,180,346,74,Columbian,Beans,Coffee,Regular,Small Market,East,Connecticut,,,
8,754,1/2/2013,30,50,30,80,48,617,62,15,50,117,28,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
9,904,1/2/2013,40,50,20,90,53,306,65,20,18,126,53,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
10,352,1/2/2013,50,70,50,120,70,957,84,21,62,164,42,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
11,850,1/2/2013,30,50,40,80,32,817,48,8,42,85,20,Darjeeling,Leaves,Tea,Regular,Major Market,East,Florida,,,
13,850,1/2/2013,40,80,60,120,47,772,68,13,65,123,24,Green Tea,Leaves,Tea,Regular,Major Market,East,Florida,,,
5,850,1/2/2013,80,130,40,210,92,541,128,83,24,234,112,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,,,
6,352,1/2/2013,70,100,60,170,77,423,103,25,76,192,52,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,,,
2,561,1/2/2013,70,120,80,190,80,640,120,26,93,213,57,Columbian,Beans,Coffee,Regular,Major Market,East,Florida,,,
3,352,1/2/2013,80,110,70,190,86,490,120,26,105,220,49,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,,,
9,508,1/2/2013,40,60,30,100,59,331,73,22,27,141,55,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,Massachusetts,,,
11,508,1/2/2013,30,50,40,80,32,817,48,8,42,85,20,Darjeeling,Leaves,Tea,Regular,Major Market,East,Massachusetts,,,
13,978,1/2/2013,20,40,30,60,22,452,34,6,25,60,17,Green Tea,Leaves,Tea,Regular,Major Market,East,Massachusetts,,,
5,774,1/2/2013,50,70,10,120,54,451,74,49,-6,136,78,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Massachusetts,,,
7,774,1/2/2013,160,170,110,330,170,"1,073",170,47,147,362,71,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,,,
2,857,1/2/2013,70,370,330,440,75,235,395,24,505,501,55,Columbian,Beans,Coffee,Regular,Major Market,East,Massachusetts,,,
9,603,1/2/2013,20,30,0,50,33,193,41,12,-6,79,45,Lemon,Leaves,Herbal Tea,Decaf,Small Market,East,New Hampshire,,,
11,603,1/2/2013,10,30,20,40,18,818,27,5,16,48,16,Darjeeling,Leaves,Tea,Regular,Small Market,East,New Hampshire,,,
13,603,1/2/2013,0,40,30,40,0,774,43,0,47,46,11,Green Tea,Leaves,Tea,Regular,Small Market,East,New Hampshire,,,
5,603,1/2/2013,40,60,10,100,43,256,61,39,-10,111,68,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,New Hampshire,,,
7,603,1/2/2013,20,40,0,60,30,165,38,11,-9,72,44,Regular Espresso,Beans,Espresso,Regular,Small Market,East,New Hampshire,,,
1,603,1/2/2013,30,60,40,90,41,236,60,13,37,108,35,Amaretto,Beans,Coffee,Regular,Small Market,East,New Hampshire,,,
2,603,1/2/2013,40,60,30,100,45,366,69,14,34,121,46,Columbian,Beans,Coffee,Regular,Small Market,East,New Hampshire,,,
9,518,1/2/2013,180,200,110,380,240,"1,454",255,91,194,528,124,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,,,
10,845,1/2/2013,160,-20,-80,140,213,"1,214",-33,66,-178,192,87,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,,,
11,347,1/2/2013,100,150,120,250,95,809,137,26,148,247,37,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,,,
12,631,1/2/2013,100,160,130,260,99,766,144,27,156,259,39,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,,,
13,347,1/2/2013,80,120,90,200,77,449,112,21,117,201,33,Green Tea,Leaves,Tea,Regular,Major Market,East,New York,,,
5,585,1/2/2013,110,-60,-190,50,121,901,-60,110,-301,65,143,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,,,
7,917,1/2/2013,210,350,280,560,228,"1,402",352,63,392,618,88,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,,,
2,718,1/2/2013,240,370,250,610,258,"2,067",387,90,364,687,142,Columbian,Beans,Coffee,Regular,Major Market,East,New York,,,
8,318,1/2/2013,40,60,40,100,49,617,63,16,52,119,28,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,Louisiana,,,
9,985,1/2/2013,80,100,40,180,86,484,107,32,62,206,65,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Louisiana,,,
2,504,1/2/2013,40,70,60,110,38,772,56,10,50,100,22,Columbian,Beans,Coffee,Regular,Small Market,South,Louisiana,,,
3,504,1/2/2013,50,90,70,140,47,772,68,13,65,123,24,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,Louisiana,,,
4,318,1/2/2013,50,80,10,130,65,342,90,58,3,165,88,Caffe Latte,Beans,Espresso,Regular,Small Market,South,Louisiana,,,
5,225,1/2/2013,50,90,70,140,65,372,109,20,96,185,44,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,Louisiana,,,
6,985,1/2/2013,40,70,50,110,56,382,81,17,61,146,40,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,Louisiana,,,
8,505,1/2/2013,10,30,20,40,18,818,27,5,15,48,17,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,,,
9,505,1/2/2013,20,40,20,60,28,961,35,8,7,67,30,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,,,
2,505,1/2/2013,50,90,50,140,45,366,69,14,36,121,45,Columbian,Beans,Coffee,Regular,Small Market,South,New Mexico,,,
3,505,1/2/2013,100,20,-20,120,84,625,18,26,-46,109,49,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,New Mexico,,,
4,505,1/2/2013,20,30,0,50,30,104,38,11,-10,72,45,Caffe Latte,Beans,Espresso,Regular,Small Market,South,New Mexico,,,
5,505,1/2/2013,30,50,0,80,43,256,61,39,-10,111,68,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,New Mexico,,,
6,505,1/2/2013,30,40,10,70,35,191,47,11,12,87,39,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,New Mexico,,,
8,580,1/2/2013,50,60,20,110,53,306,65,20,16,126,54,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,,,
9,405,1/2/2013,80,130,40,210,92,541,128,83,22,234,113,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,,,
2,405,1/2/2013,50,70,50,120,44,618,56,14,43,107,27,Columbian,Beans,Coffee,Regular,Small Market,South,Oklahoma,,,
3,580,1/2/2013,40,60,50,100,32,817,48,8,43,85,19,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,Oklahoma,,,
4,580,1/2/2013,70,100,70,170,86,300,120,26,104,220,50,Caffe Latte,Beans,Espresso,Regular,Small Market,South,Oklahoma,,,
5,580,1/2/2013,10,30,30,40,22,452,34,6,25,60,17,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,Oklahoma,,,
6,405,1/2/2013,60,110,70,170,80,640,120,26,93,213,57,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,Oklahoma,,,
6,956,1/2/2012,60,100,90,160,77,449,112,21,80,189,32,Decaf Espresso,Beans,Espresso,Decaf,Major Market,South,Texas,,,
4,682,1/10/2013,40,70,50,110,72,-868,110,23,82,194,55,Caffe Latte,Beans,Espresso,Regular,Major Market,South,Texas,,,
4,806,1/1/2013,60,90,50,150,72,558,108,23,83,201,58,Caffe Latte,Beans,Espresso,Regular,Major Market,South,Texas,,,
6,972,1/3/2012,60,110,90,170,81,441,117,22,84,198,33,Decaf Espresso,Beans,Espresso,Decaf,Major Market,South,Texas,,,
6,409,1/1/2013,40,70,60,110,54,456,80,15,84,150,27,Decaf Espresso,Beans,Espresso,Decaf,Major Market,South,Texas,,,
6,956,1/4/2012,60,110,90,170,81,460,117,22,84,198,33,Decaf Espresso,Beans,Espresso,Decaf,Major Market,South,Texas,,,
6,979,1/9/2012,60,110,90,170,81,588,118,22,85,199,33,Decaf Espresso,Beans,Espresso,Decaf,Major Market,South,Texas,,,
8,435,1/2/2013,30,50,30,80,41,236,60,13,36,108,36,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
9,435,1/2/2013,30,70,40,100,45,366,69,14,36,121,45,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
10,435,1/2/2013,70,10,-30,80,84,625,18,26,-46,109,49,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
11,801,1/2/2013,20,50,10,70,43,256,61,39,-10,111,68,Darjeeling,Leaves,Tea,Regular,Small Market,West,Utah,,,
12,801,1/2/2013,20,30,10,50,35,191,47,11,13,87,38,Earl Grey,Leaves,Tea,Regular,Small Market,West,Utah,,,
13,435,1/2/2013,10,30,10,40,30,165,38,11,-9,72,44,Green Tea,Leaves,Tea,Regular,Small Market,West,Utah,,,
6,435,1/2/2013,40,70,50,110,50,814,73,14,71,131,25,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Utah,,,
1,801,1/2/2013,90,110,70,200,75,956,90,23,68,176,44,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,,,
2,435,1/2/2013,60,100,70,160,55,305,75,18,45,139,45,Columbian,Beans,Coffee,Regular,Small Market,West,Utah,,,
3,435,1/2/2013,100,140,80,240,86,484,107,32,61,206,66,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,,,
4,435,1/2/2013,40,50,30,90,42,771,61,11,56,110,23,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Utah,,,
5,435,1/2/2013,40,60,40,100,49,617,63,16,52,119,28,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,,,
8,209,1/2/2013,80,120,100,200,95,809,137,26,148,247,37,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
9,559,1/2/2013,180,220,160,400,213,942,252,66,243,496,88,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
10,408,1/2/2013,70,90,60,160,83,613,107,27,101,202,39,Mint,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
11,805,1/2/2013,60,100,90,160,99,766,144,27,157,259,38,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,,,
12,707,1/2/2013,50,70,60,120,77,449,112,21,119,201,32,Earl Grey,Leaves,Tea,Regular,Major Market,West,California,,,
13,530,1/2/2013,40,80,50,120,75,549,114,24,86,201,56,Green Tea,Leaves,Tea,Regular,Major Market,West,California,,,
6,707,1/2/2013,220,300,200,520,234,"1,282",311,77,300,581,109,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,,,
1,626,1/2/2013,130,30,-20,160,104,685,28,33,-40,141,55,Amaretto,Beans,Coffee,Regular,Major Market,West,California,,,
2,213,1/2/2013,320,480,360,800,258,"2,067",387,90,364,687,142,Columbian,Beans,Coffee,Regular,Major Market,West,California,,,
3,925,1/2/2013,180,-30,-110,150,148,"1,071",-26,48,-174,130,91,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,,,
4,619,1/2/2013,210,220,150,430,228,"1,436",229,63,211,487,87,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,,,
5,916,1/2/2013,110,160,30,270,121,712,169,110,39,309,143,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,,,
